0,0,0,0,0,0,100,0,0,0,2,15,0,4,12,2,4,17,5,0,10,8,0,0,0
37,13,0,0,42,0,2,3,2,11,5,0,4,17,9,0,11,14,9,4,4,1,6,3,0
24,50,0,0,11,13,0,0,0,2,0,0,10,4,3,0,8,10,2,2,3,14,3,5,0
0,0,6,28,4,0,0,60,1,0,8,13,4,6,7,3,0,0,17,8,2,4,7,6,0
88,0,0,0,8,0,0,2,7,6,0,5,13,0,13,2,8,3,8,6,7,6,5,6,1
88,0,0,0,11,0,0,0,1,7,7,1,4,8,7,4,8,13,8,7,1,6,11,7,0
3,0,0,0,92,0,0,4,9,5,6,12,0,6,5,3,4,5,8,8,6,7,8,8,0
14,0,0,0,85,0,0,0,10,5,1,9,3,2,5,13,0,1,4,7,5,1,6,2,0
72,0,0,0,27,0,0,0,9,6,1,0,4,8,3,0,0,14,1,0,0,5,0,13,0
100,0,0,0,0,0,0,0,12,0,7,3,9,0,9,6,0,0,9,2,1,0,10,15,1
100,0,0,0,0,0,0,0,0,6,4,9,0,7,6,1,3,7,7,1,1,4,3,1,0
66,0,0,0,33,0,0,0,7,0,6,3,2,1,0,0,0,1,0,3,1,3,7,14,0
8,0,70,3,0,0,12,5,0,9,1,0,10,11,10,0,2,11,11,7,0,1,12,1,1
37,0,0,0,62,0,0,0,0,2,1,5,4,16,6,2,5,8,5,0,3,7,1,0,0
0,0,18,0,0,0,81,0,0,6,8,0,0,5,6,2,1,3,1,0,0,8,3,0,0
0,18,30,5,15,0,10,20,0,2,1,1,2,4,4,1,7,0,2,3,0,4,14,8,0
53,32,0,0,14,0,0,0,16,16,0,0,7,9,4,0,4,11,1,5,4,4,4,5,0
2,0,0,0,9,47,40,0,0,7,2,1,7,14,1,8,16,6,0,0,2,5,0,0,0
69,0,0,0,30,0,0,0,4,4,10,0,2,0,11,4,1,4,7,2,12,3,13,8,0
0,37,54,0,0,0,0,8,2,7,6,3,2,7,1,11,0,12,1,4,0,3,2,1,0
79,0,0,3,14,2,0,0,1,1,8,3,4,4,14,2,10,1,9,0,7,0,7,0,1
74,0,0,0,18,0,6,0,7,15,1,4,10,0,11,15,0,0,12,1,0,0,8,1,1
47,0,0,0,52,0,0,0,1,8,5,1,0,0,0,1,0,0,0,0,0,1,1,0,0
78,0,0,0,17,0,4,0,10,15,3,4,9,0,7,12,0,0,12,2,0,0,8,1,1
0,86,0,0,0,0,0,13,2,6,4,14,8,0,2,11,5,3,4,1,1,0,1,1,0
82,0,0,0,17,0,0,0,5,8,8,12,0,2,4,6,8,6,7,15,5,1,4,9,0
17,0,33,21,14,2,8,1,6,1,3,3,9,9,7,5,9,3,10,7,9,3,3,13,0
42,26,5,0,18,6,0,0,7,7,15,2,2,1,17,3,1,3,16,1,3,13,8,0,1
7,4,22,16,23,2,21,1,2,4,2,8,8,12,8,6,13,7,3,0,0,7,11,9,1
37,0,21,0,41,0,0,0,6,0,0,2,7,1,7,2,11,6,6,8,5,9,16,8,0
0,6,0,0,0,84,8,0,0,2,3,0,5,4,10,3,5,8,11,1,1,1,0,0,0
28,5,19,8,13,6,9,9,1,1,7,7,8,8,4,11,4,11,8,6,5,0,12,7,1
23,0,26,0,41,2,5,0,11,2,14,10,4,7,2,10,2,0,9,0,1,8,14,6,0
79,20,0,0,0,0,0,0,4,5,0,1,8,6,0,0,7,5,0,1,6,8,0,6,0
66,0,0,0,33,0,0,0,4,8,6,8,10,2,8,0,3,1,2,7,7,9,7,7,0
0,0,0,0,100,0,0,0,1,4,5,2,1,2,6,4,4,11,12,5,0,0,2,3,0
59,0,0,0,40,0,0,0,7,0,1,0,17,3,0,2,17,1,0,2,2,0,0,18,0
9,2,22,0,0,0,62,3,3,17,7,5,11,11,8,8,5,6,6,2,0,3,1,0,1
0,0,0,0,100,0,0,0,2,8,3,0,11,4,0,0,3,2,0,0,0,0,3,0,0
57,4,0,0,32,0,0,5,10,9,0,10,7,2,2,8,10,3,0,0,0,7,0,14,0
3,0,19,0,0,0,69,6,0,5,11,0,0,6,4,2,0,3,0,0,0,5,4,0,0
97,0,0,0,2,0,0,0,1,3,2,6,0,4,8,4,1,5,6,16,5,1,4,14,1
71,0,3,12,3,0,7,0,10,1,5,2,12,0,1,0,6,0,2,4,10,1,1,5,0
0,0,0,25,0,0,8,65,0,9,3,3,0,7,9,13,11,5,11,1,0,3,6,0,1
28,0,0,0,21,10,36,2,0,1,0,13,5,13,9,9,4,8,10,9,3,7,6,3,0
5,6,29,16,39,1,1,0,4,6,7,1,20,14,5,5,1,1,11,11,0,0,2,12,0
29,2,2,0,10,6,36,12,3,7,6,1,3,10,18,1,7,7,11,2,13,7,2,2,0
0,66,5,0,23,0,0,4,9,1,12,8,6,9,11,7,1,2,6,7,0,0,0,2,1
83,0,0,0,16,0,0,0,18,0,7,11,11,8,9,4,0,6,6,1,0,0,0,1,0
0,34,62,0,0,3,0,0,1,6,6,0,13,17,14,1,2,11,11,6,0,2,2,1,1
52,0,0,0,47,0,0,0,0,16,4,2,4,10,0,1,8,0,0,0,9,1,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,2,2,3,2,0,0,1,0,1,1,0,1,0
5,0,0,5,28,0,0,59,0,12,0,0,0,9,4,3,8,6,11,2,4,1,6,1,0
1,0,5,5,0,0,7,79,5,11,12,0,7,8,11,1,5,8,9,0,1,3,0,0,0
88,0,2,1,7,0,0,0,8,17,9,0,5,12,10,5,2,5,8,1,0,0,5,13,0
0,5,5,0,0,54,35,0,4,2,1,6,13,2,7,2,8,8,14,6,2,13,2,0,0
0,0,36,25,24,0,12,0,1,0,0,0,29,6,2,2,8,9,5,8,0,3,1,2,0
0,79,0,0,20,0,0,0,3,3,0,1,1,2,0,0,1,2,1,0,8,14,12,0,0
100,0,0,0,0,0,0,0,6,4,6,5,6,6,8,4,6,11,13,3,2,5,2,2,0
6,0,0,0,0,0,0,93,0,4,8,0,4,4,7,2,6,1,8,1,3,2,13,0,0
41,0,0,0,58,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,1,1,0,1,0
0,89,2,0,0,0,0,7,3,4,8,8,9,3,15,8,1,8,10,10,0,7,1,3,1
88,0,0,0,11,0,0,0,6,1,0,13,6,2,2,14,2,0,4,3,4,0,3,10,0
87,1,0,0,11,0,0,0,3,2,9,6,6,3,8,14,6,6,11,11,2,4,5,4,0
0,11,0,0,0,0,88,0,0,2,10,2,0,6,7,0,8,8,7,0,0,5,1,0,0
0,100,0,0,0,0,0,0,1,3,2,0,0,4,2,5,0,5,5,9,0,1,2,5,0
0,0,68,0,0,31,0,0,0,3,5,0,6,12,9,1,2,10,8,11,0,3,11,0,0
95,0,4,0,0,0,0,0,2,3,4,5,0,6,1,10,0,6,1,3,2,3,9,2,0
90,5,4,0,0,0,0,0,5,2,0,2,5,5,2,0,5,4,1,2,12,8,1,0,0
83,2,1,0,8,1,1,0,10,1,12,2,8,6,8,5,4,2,14,1,13,4,9,1,1
81,0,0,0,18,0,0,0,14,1,5,2,20,6,3,2,0,0,4,2,0,1,5,15,1
83,0,0,0,16,0,0,0,0,16,6,3,12,2,8,5,4,1,9,2,2,4,8,18,1
67,0,0,2,30,0,0,0,10,3,4,1,8,10,1,3,8,11,0,2,7,15,3,14,0
16,0,0,0,26,0,56,0,0,0,8,15,0,0,0,1,2,9,3,1,18,7,2,6,0
25,0,0,30,30,12,0,0,4,0,2,0,11,5,0,2,3,0,0,1,8,1,3,13,0
95,0,0,0,4,0,0,0,2,4,7,4,8,3,7,11,5,6,8,11,5,3,6,10,0
0,70,0,29,0,0,0,0,1,6,1,1,0,5,2,0,0,7,6,2,0,1,4,3,0
0,14,76,0,0,2,7,0,0,8,0,0,6,14,12,0,16,6,9,2,10,11,6,0,1
0,0,51,0,0,7,41,0,0,4,3,0,7,9,8,3,2,7,9,7,0,5,9,0,1
3,13,64,0,0,7,7,2,3,8,11,2,10,5,14,1,5,7,5,9,0,0,0,4,0
15,34,26,0,2,0,0,20,1,8,9,4,0,1,6,9,0,0,9,15,0,1,6,9,0
0,0,82,6,0,0,0,10,3,13,7,0,6,6,7,9,16,7,5,1,0,8,12,0,0
89,0,0,0,3,0,0,6,13,1,8,3,5,0,10,5,4,0,13,5,11,0,12,10,1
74,0,0,0,25,0,0,0,5,6,1,2,4,6,0,0,3,4,0,0,3,1,0,0,0
82,0,0,0,17,0,0,0,1,4,10,8,4,1,7,6,4,3,1,13,3,3,0,1,0
0,0,0,0,100,0,0,0,2,2,4,1,0,0,6,1,0,1,9,0,1,0,1,4,0
73,0,0,0,26,0,0,0,0,0,3,1,3,2,2,0,7,9,4,3,5,11,1,6,0
0,0,0,0,100,0,0,0,1,5,3,0,2,5,7,0,1,2,7,6,0,18,9,1,0
71,0,0,0,0,0,0,28,5,5,9,6,3,1,7,6,0,0,2,8,3,0,3,5,0
0,0,35,0,0,0,64,0,0,0,4,1,0,1,2,3,2,5,2,10,0,3,4,4,0
92,0,0,0,7,0,0,0,7,2,5,0,0,1,11,0,0,0,3,0,0,1,13,6,0
0,80,0,0,6,12,0,0,9,6,5,0,4,9,9,0,0,0,7,0,0,6,9,0,1
0,0,23,0,0,0,76,0,0,6,11,0,1,4,4,2,1,3,3,0,0,6,2,0,0
57,0,0,0,42,0,0,0,6,0,3,4,14,0,2,3,15,0,0,2,4,1,3,15,0
75,0,0,0,21,0,0,3,12,2,11,7,5,5,5,9,5,7,6,5,10,0,5,6,0
12,12,16,7,9,6,9,25,1,5,0,0,1,4,1,1,5,3,2,5,6,0,11,1,1
0,82,10,0,0,7,0,0,11,12,0,0,1,10,10,1,0,3,8,0,0,5,4,0,0
39,11,3,0,41,0,0,3,2,3,4,4,5,8,11,2,8,11,5,7,5,10,2,13,0
8,85,0,0,5,0,0,0,10,2,4,0,14,8,4,1,4,10,4,2,0,8,3,5,1
41,0,0,0,58,0,0,0,8,7,7,8,7,8,9,2,9,9,12,3,4,1,4,2,0
76,0,12,0,11,0,0,0,10,8,8,0,11,6,3,1,10,8,6,3,0,4,8,14,0
57,0,0,0,32,0,10,0,1,4,17,1,8,14,15,3,4,1,9,6,0,0,4,13,0
60,15,0,0,9,8,2,2,10,12,2,2,9,9,4,2,3,12,4,4,5,14,0,2,0
26,42,7,0,22,0,0,0,11,11,2,0,22,14,0,1,6,1,2,1,3,14,11,1,0
1,0,0,0,0,18,72,6,0,0,4,1,0,5,13,19,1,9,26,3,3,14,2,0,1
35,0,0,0,59,0,0,5,7,10,5,7,10,5,8,6,1,5,6,0,7,5,6,10,1
95,0,0,0,4,0,0,0,7,8,11,7,12,0,12,1,8,2,9,2,4,6,5,6,1
38,0,0,0,0,61,0,0,1,5,14,2,5,3,16,0,5,7,15,3,7,2,5,10,0
